startTime,task,group,team,score
1751299813607,"LSC2520","LSC25_KIS_GRP","SnapSeek2",811.0699999999999
1751299813607,"LSC2520","LSC25_KIS_GRP","LifeSearch2",513.4916666666667
1751299813607,"LSC2520","LSC25_KIS_GRP","Lumina2",0.0
1751299813607,"LSC2520","LSC25_KIS_GRP","LifeGraph1",323.6483333333333
1751299813607,"LSC2520","LSC25_KIS_GRP","MyEachtraX",942.3433333333332
1751299813607,"LSC2520","LSC25_KIS_GRP","SnapSneek1",843.0033333333333
1751299813607,"LSC2520","LSC25_KIS_GRP","MemoriEase",846.435
1751299813607,"LSC2520","LSC25_KIS_GRP","U-Cker3",374.0133333333333
1751299813607,"LSC2520","LSC25_KIS_GRP","VitaChronicle1",830.5033333333333
1751299813607,"LSC2520","LSC25_KIS_GRP","U-Cker1",848.0183333333333
1751299813607,"LSC2520","LSC25_KIS_GRP","Lumina1",0.0
1751299813607,"LSC2520","LSC25_KIS_GRP","VitaChronicle2",0.0
1751299813607,"LSC2520","LSC25_KIS_GRP","LifeGraph2",695.1700000000001
1751299813607,"LSC2520","LSC25_KIS_GRP","lifeXplore2",649.23
1751299813607,"LSC2520","LSC25_KIS_GRP","U-Cker4",590.5166666666667
1751299813607,"LSC2520","LSC25_KIS_GRP","MEMORIA",922.4883333333333
1751299813607,"LSC2520","LSC25_KIS_GRP","lifeXplore",508.1
1751299813607,"LSC2520","LSC25_KIS_GRP","T-EAGLE",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","LifeSearch1",582.6716666666666
1751300155607,"LSC2522","LSC25_KIS_GRP","LifeSearch3",698.0466666666666
1751300155607,"LSC2522","LSC25_KIS_GRP","LifeSearch4",697.1083333333333
1751300155607,"LSC2522","LSC25_KIS_GRP","U-Cker2",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","SnapSeek2",777.8916666666667
1751300155607,"LSC2522","LSC25_KIS_GRP","LifeSearch2",943.0966666666667
1751300155607,"LSC2522","LSC25_KIS_GRP","Lumina2",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","LifeGraph1",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","MyEachtraX",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","SnapSneek1",772.85
1751300155607,"LSC2522","LSC25_KIS_GRP","MemoriEase",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","U-Cker3",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","VitaChronicle1",205.6583333333333
1751300155607,"LSC2522","LSC25_KIS_GRP","U-Cker1",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","Lumina1",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","VitaChronicle2",678.7116666666667
1751300155607,"LSC2522","LSC25_KIS_GRP","LifeGraph2",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","lifeXplore2",467.91499999999996
1751300155607,"LSC2522","LSC25_KIS_GRP","U-Cker4",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","MEMORIA",0.0
1751300155607,"LSC2522","LSC25_KIS_GRP","lifeXplore",276.76666666666665
1751300155607,"LSC2522","LSC25_KIS_GRP","T-EAGLE",0.0
1751300488179,"LSC2523","LSC25_KIS_GRP","LifeSearch1",670.7516666666667
1751300488179,"LSC2523","LSC25_KIS_GRP","LifeSearch3",656.9516666666666
1751300488179,"LSC2523","LSC25_KIS_GRP","LifeSearch4",517.5033333333333
1751300488179,"LSC2523","LSC25_KIS_GRP","U-Cker2",532.0183333333333
1751300488179,"LSC2523","LSC25_KIS_GRP","SnapSeek2",664.665
1751300488179,"LSC2523","LSC25_KIS_GRP","LifeSearch2",628.6266666666667
1751300488179,"LSC2523","LSC25_KIS_GRP","Lumina2",0.0
1751300488179,"LSC2523","LSC25_KIS_GRP","LifeGraph1",0.0
1751300488179,"LSC2523","LSC25_KIS_GRP","MyEachtraX",0.0
1751300488179,"LSC2523","LSC25_KIS_GRP","SnapSneek1",729.835
1751300488179,"LSC2523","LSC25_KIS_GRP","MemoriEase",685.0216666666666
1751300488179,"LSC2523","LSC25_KIS_GRP","U-Cker3",747.6949999999999
1751300488179,"LSC2523","LSC25_KIS_GRP","VitaChronicle1",726.9433333333334
1751300488179,"LSC2523","LSC25_KIS_GRP","U-Cker1",671.0533333333333
1751300488179,"LSC2523","LSC25_KIS_GRP","Lumina1",0.0
1751300488179,"LSC2523","LSC25_KIS_GRP","VitaChronicle2",589.9016666666666
1751300488179,"LSC2523","LSC25_KIS_GRP","LifeGraph2",677.2766666666666
1751300488179,"LSC2523","LSC25_KIS_GRP","lifeXplore2",462.97
1751300488179,"LSC2523","LSC25_KIS_GRP","U-Cker4",710.9366666666667
1751300488179,"LSC2523","LSC25_KIS_GRP","MEMORIA",708.7433333333333
1751300488179,"LSC2523","LSC25_KIS_GRP","lifeXplore",780.86
1751300488179,"LSC2523","LSC25_KIS_GRP","T-EAGLE",394.0916666666667
1751300911710,"LSC2525","LSC25_KIS_GRP","LifeSearch1",0.0
